99,615,184,71,72,0
100,614,184,71,71,0
101,614,184,71,71,0
102,616,189,71,67,0
103,619,195,71,62,0
104,622,201,71,58,0
105,624,203,71,56,0
106,627,205,71,54,0
107,630,207,71,52,0
108,629,206,71,53,0
109,628,205,71,54,0
110,627,204,71,55,0
111,626,203,71,56,0
112,625,202,71,57,0
113,625,201,71,58,0
114,624,200,71,59,0
115,623,199,71,60,0
116,622,198,71,61,0
117,621,197,71,62,0
118,621,196,71,63,0
119,619,194,71,65,0
120,618,193,71,66,0
121,617,192,71,67,0
122,616,191,71,68,0
123,615,190,71,69,0
124,614,189,71,71,0
125,607,189,78,71,0
126,600,189,85,71,0
127,594,189,91,71,0
128,592,189,93,71,0
129,590,189,95,71,0
130,588,189,97,71,0
131,586,189,100,71,0
132,584,189,102,71,0
133,582,189,104,71,0
134,581,189,106,71,0
135,579,190,106,69,0
136,578,192,106,66,0
137,577,194,106,64,0
138,575,196,106,61,0
139,574,198,106,58,0
140,573,200,106,56,0
141,568,199,106,57,0
142,563,198,106,58,0
143,558,197,106,59,0
144,553,196,106,61,0
145,548,195,106,62,0
146,543,194,106,63,0
147,538,193,106,64,0
148,533,192,106,66,0
149,520,199,106,63,0
150,508,206,106,61,0
151,496,213,106,59,0
152,491,211,106,59,0
153,487,210,106,59,0
154,482,209,106,59,0
155,478,208,106,59,0
156,473,206,106,59,0
157,469,205,106,59,0
158,464,204,106,59,0
159,460,203,106,59,0
160,457,204,106,58,0
161,454,205,106,58,0
162,451,207,106,57,0
163,449,208,106,56,0
164,446,210,106,55,0
165,443,211,106,55,0
166,441,213,106,54,0
167,441,212,106,55,0
168,441,212,106,55,0
169,441,212,106,55,0
170,441,211,106,56,0
171,441,211,106,56,0
172,441,211,106,56,0
173,441,211,106,56,0
174,441,210,106,57,0
175,441,210,106,57,0
176,441,210,106,57,0
177,441,210,106,57,0
178,441,209,106,58,0
179,441,209,106,58,0
180,441,209,106,58,0
181,441,208,106,59,0
182,441,208,106,59,0
183,441,208,106,59,0
184,441,208,106,59,0
185,441,207,106,60,0
186,441,207,106,60,0
187,441,207,106,60,0
188,441,207,106,60,0
189,441,206,106,61,0
190,441,206,106,61,0
191,441,206,106,61,0
192,441,205,106,62,0
193,441,205,106,62,0
194,441,205,106,62,0
195,441,205,106,62,0
196,441,204,106,63,0
197,441,204,106,63,0
198,441,204,106,63,0
199,441,204,106,63,0
200,441,203,106,63,0
201,441,202,106,63,0
202,441,201,106,64,0
203,441,200,106,64,0
204,441,199,106,64,0
205,441,198,106,65,0
206,441,197,106,65,0
207,441,196,106,65,0
208,441,195,106,66,0
209,441,194,106,66,0
210,441,193,106,66,0
211,441,192,106,67,0
212,440,191,106,68,0
213,440,191,106,68,0
214,440,190,106,69,0
215,440,190,106,69,0
216,440,189,106,70,0
217,440,189,106,70,0
218,440,188,106,71,0
219,440,188,106,71,0
220,440,187,106,72,0
221,440,187,106,72,0
222,440,186,106,73,0
223,440,186,106,73,0
224,440,185,106,74,0
225,440,185,106,74,0
226,440,184,106,75,0
227,440,184,106,75,0
228,439,183,106,75,0
229,439,183,106,75,0
230,439,183,106,75,0
231,439,183,106,75,0
232,439,183,106,75,0
233,439,183,106,75,0
234,438,182,106,75,0
235,438,182,106,75,0
236,438,182,106,75,0
237,438,182,106,75,0
238,438,182,106,75,0
239,438,182,106,75,0
240,437,181,106,75,0
241,437,181,106,75,0
242,437,181,106,75,0
243,437,181,106,75,0
244,437,181,106,75,0
245,437,181,106,75,0
246,436,180,106,75,0
247,435,180,106,75,0
248,435,180,106,75,0
249,434,180,106,75,0
250,433,180,106,75,0
251,433,180,106,75,0
252,432,180,106,75,0
253,431,180,106,75,0
254,431,180,106,75,0
255,430,180,106,75,0
256,429,180,106,75,0
257,429,180,106,75,0
258,428,180,106,75,0
259,427,180,106,75,0
260,427,180,106,75,0
261,426,180,106,75,0
262,425,180,106,75,0
263,425,180,106,75,0
264,423,179,106,76,0
265,422,179,105,76,0
266,421,178,104,77,0
267,420,178,103,78,0
268,418,177,103,79,0
269,417,177,102,79,0
270,416,176,101,81,0
271,415,176,100,81,0
272,413,176,100,81,0
273,412,175,99,83,0
274,411,175,98,83,0
275,410,174,97,84,0
276,408,174,97,85,0
277,407,173,96,86,0
278,406,173,95,86,0
279,405,173,94,87,0
280,405,171,94,88,0
281,405,169,94,89,0
282,405,168,94,89,0
283,405,166,94,90,0
284,405,165,94,90,0
285,405,163,95,91,0
286,405,161,95,92,0
287,405,160,95,92,0
288,405,158,95,93,0
289,405,157,95,93,0
290,405,155,95,94,0
291,406,154,95,94,0
292,405,155,95,89,0
293,405,157,95,84,0
294,405,159,94,79,0
295,405,161,94,74,0
296,405,161,94,74,0
297,405,161,94,75,0
298,405,161,94,76,0
299,405,161,94,77,0
300,405,161,94,78,0
301,405,161,94,79,0
302,405,161,94,80,0
303,405,161,94,81,0
304,405,161,94,81,0
305,405,161,94,82,0
306,405,161,94,83,0
307,405,161,94,84,0
308,405,161,94,85,0
309,405,161,94,86,0
310,405,161,94,87,0
311,405,161,94,88,0
312,403,159,94,88,0
313,402,157,94,88,0
314,401,155,93,89,0
315,400,153,93,89,0
316,399,151,92,90,0
317,398,149,92,90,0
318,397,147,91,91,0
319,396,145,91,91,0
320,395,143,91,92,0
321,395,143,91,92,0
322,395,143,91,92,0
323,396,143,91,92,0
324,396,143,91,92,0
325,397,143,91,92,0
326,397,143,91,92,0
327,398,143,91,92,0
328,398,143,91,92,0
329,398,143,91,92,0
330,399,143,91,92,0
331,399,143,91,92,0
332,400,143,91,92,0
333,400,143,91,92,0
334,401,143,91,92,0
335,401,143,91,92,0
336,402,144,91,92,0
337,402,144,91,92,0
338,402,144,91,92,0
339,403,144,91,92,0
340,403,144,91,92,0
341,403,144,91,92,0
342,404,145,91,92,0
343,404,145,91,92,0
344,405,145,91,92,0
345,405,145,91,92,0
346,405,145,91,92,0
347,406,146,91,92,0
348,406,146,91,92,0
349,406,146,91,92,0
350,407,146,91,92,0
351,407,146,91,92,0
352,408,147,91,92,0
353,408,147,91,92,0
354,408,147,91,92,0
355,409,147,91,92,0
356,409,147,91,92,0
357,409,147,91,92,0
358,410,148,91,92,0
359,410,148,91,92,0
360,411,148,91,92,0
361,411,148,91,92,0
362,411,148,91,92,0
363,412,149,91,92,0
364,412,149,91,92,0
365,412,149,91,92,0
366,413,149,91,92,0
367,413,149,91,92,0
368,414,150,91,92,0
369,414,150,91,92,0
370,414,150,91,92,0
371,415,150,91,92,0
372,415,150,91,92,0
373,416,151,91,92,0
374,415,150,91,92,0
375,415,150,91,92,0
376,414,150,91,92,0
377,414,150,91,92,0
378,414,149,91,92,0
379,413,149,91,92,0
380,413,149,91,92,0
381,413,149,91,92,0
382,412,149,91,92,0
383,412,148,91,92,0
384,412,148,91,92,0
385,411,148,91,92,0
386,411,148,91,92,0
387,411,148,91,92,0
388,410,147,91,92,0
389,409,146,91,92,0
390,409,145,91,93,0
391,408,145,91,92,0
392,408,144,91,93,0
393,407,143,91,93,0
394,407,143,91,93,0
395,406,142,91,93,0
396,406,141,91,94,0
397,405,140,91,94,0
398,405,140,91,94,0
399,404,139,91,94,0
400,404,138,91,95,0
401,403,138,91,94,0
402,403,137,91,95,0
403,402,136,91,95,0
404,402,136,91,95,0
405,402,136,91,95,0
406,403,136,91,95,0
407,404,136,91,95,0
408,404,137,91,95,0
409,405,137,91,95,0
410,406,137,91,95,0
411,407,137,91,95,0
412,407,138,91,95,0
413,408,138,91,95,0
414,409,138,91,95,0
415,410,139,91,95,0
416,409,139,91,95,0
417,409,139,90,95,0
418,409,139,89,95,0
419,409,139,89,95,0
420,409,139,88,95,0
421,409,139,87,95,0
422,409,140,87,94,0
423,408,140,87,94,0
424,408,140,86,94,0
425,408,140,85,94,0
426,408,140,85,95,0
427,408,140,84,95,0
428,408,140,83,95,0
429,408,141,83,94,0
430,407,141,83,94,0
431,407,141,82,94,0
432,407,141,81,94,0
433,407,141,81,94,0
434,407,141,80,94,0
435,407,141,79,94,0
436,407,142,79,94,0
437,406,141,80,94,0
438,406,141,80,94,0
439,405,141,81,93,0
440,405,140,81,94,0
441,405,140,81,94,0
442,404,140,83,93,0
443,404,140,83,93,0
444,403,139,84,94,0
445,403,139,84,93,0
446,403,139,84,93,0
447,402,139,85,93,0
448,402,138,86,93,0
449,401,138,87,93,0
450,401,138,87,93,0
451,401,138,87,92,0
452,400,137,88,93,0
453,400,137,88,93,0
454,399,137,90,92,0
455,399,137,90,92,0
456,399,136,90,93,0
457,398,136,91,92,0
458,398,136,91,92,0
459,398,136,92,92,0
460,397,136,92,92,0
461,397,136,92,92,0
462,397,136,92,92,0
463,397,136,92,92,0
464,397,137,92,92,0
465,397,137,92,92,0
466,397,137,92,92,0
467,396,137,92,92,0
468,396,138,92,92,0
469,396,138,92,92,0
470,396,138,92,92,0
471,396,138,92,92,0
472,396,138,92,92,0
473,396,139,92,92,0
474,395,139,92,92,0
475,395,139,92,92,0
476,395,139,92,92,0
477,395,140,92,92,0
478,395,140,92,92,0
479,395,140,92,92,0
480,395,140,92,92,0
481,395,141,92,92,0
482,394,141,92,92,0
483,393,141,92,92,0
484,392,141,92,92,0
485,391,141,92,92,0
486,390,142,92,92,0
487,389,142,92,92,0
488,388,142,92,92,0
489,387,142,92,92,0
490,386,143,92,91,0
491,385,143,92,92,0
492,384,143,92,92,0
493,383,143,92,92,0
494,383,144,92,91,0
495,382,144,92,91,0
496,381,144,92,92,0
497,380,144,92,92,0
498,379,145,92,91,0
499,378,145,92,91,0
500,377,145,92,92,0
501,376,145,92,92,0
502,375,145,92,92,0
503,374,146,92,91,0
504,373,146,92,91,0
505,372,146,92,92,0
506,371,146,92,92,0
507,371,147,92,91,0
508,370,147,92,91,0
509,369,147,92,91,0
510,368,147,92,92,0
511,367,148,92,91,0
512,366,148,92,91,0
513,365,148,92,91,0
514,364,148,92,91,0
515,363,149,92,91,0
516,362,149,92,91,0
517,361,149,92,91,0
518,360,149,92,91,0
519,360,150,92,91,0
520,360,149,92,91,0
521,360,148,92,91,0
522,360,147,92,91,0
523,360,146,92,91,0
524,360,145,92,91,0
525,360,144,92,91,0
526,360,143,92,91,0
527,360,142,92,91,0
528,360,141,92,91,0
529,360,140,92,91,0
530,355,145,92,86,0
531,351,150,92,82,0
532,347,155,92,77,0
533,343,160,91,73,0
534,339,165,91,68,0
535,335,170,91,64,0
536,331,176,91,59,0
537,329,180,90,56,0
538,327,184,90,54,0
539,325,188,90,52,0
540,325,187,91,52,0
541,325,186,93,52,0
542,325,185,94,52,0
543,325,185,96,51,0
544,325,184,97,51,0
545,325,183,99,51,0
546,326,183,100,51,0
547,324,181,100,52,0
548,322,180,100,53,0
549,320,179,100,53,0
550,318,178,100,54,0
551,316,177,100,54,0
552,315,176,99,55,0
553,312,175,100,56,0
554,309,175,102,57,0
555,306,174,103,59,0
556,303,174,105,60,0
557,300,173,106,62,0
558,298,173,107,63,0
559,298,173,107,63,0
560,298,173,107,64,0
561,298,173,107,64,0
562,298,173,107,65,0
563,298,173,107,65,0
564,298,173,107,66,0
565,298,173,107,66,0
566,299,173,107,67,0
567,299,173,107,67,0
568,299,173,107,68,0
569,299,173,107,68,0
570,299,173,107,69,0
571,299,173,107,69,0
572,299,173,107,70,0
573,300,173,107,71,0
574,298,177,107,71,0
575,296,181,107,71,0
576,294,185,107,71,0
577,292,189,107,71,0
578,291,188,107,71,0
579,290,187,107,71,0
580,290,186,107,71,0
581,289,185,107,71,0
582,289,184,107,71,0
583,288,183,107,71,0
584,288,182,107,71,0
585,287,181,107,71,0
586,287,181,107,71,0
587,288,181,104,71,0
588,289,181,102,71,0
589,290,181,100,71,0
590,291,181,98,71,0
591,292,181,96,71,0
592,293,181,94,71,0
593,295,182,91,71,0
594,295,182,91,71,0
595,295,182,91,71,0
596,295,182,91,71,0
597,296,182,91,71,0
598,296,182,91,71,0
599,296,182,91,71,0
600,297,182,91,71,0
