220,714,475,74,216,0
221,714,478,74,216,0
222,714,481,74,216,0
223,715,484,73,216,0
224,716,482,73,218,0
225,717,480,73,221,0
226,718,478,73,223,0
227,719,476,73,226,0
228,720,475,73,227,0
229,721,473,73,230,0
230,722,471,73,232,0
231,723,469,73,235,0
232,724,468,73,237,0
233,724,468,73,237,0
234,725,469,73,237,0
235,725,470,73,237,0
236,726,470,73,237,0
237,726,471,73,237,0
238,727,472,73,237,0
239,727,473,73,237,0
240,728,473,73,237,0
241,728,474,73,237,0
242,729,475,73,237,0
243,730,476,73,237,0
244,729,474,74,239,0
245,729,472,75,241,0
246,729,470,76,243,0
247,729,469,77,244,0
248,729,467,77,246,0
249,729,465,78,248,0
250,729,463,79,250,0
251,729,462,80,251,0
252,729,463,81,250,0
253,730,464,81,249,0
254,730,465,83,248,0
255,731,466,83,247,0
256,731,467,84,246,0
257,732,468,85,245,0
258,732,469,86,244,0
259,733,470,86,243,0
260,734,471,87,242,0
261,734,470,87,243,0
262,735,470,86,243,0
263,735,469,87,245,0
264,736,469,86,245,0
265,736,468,87,247,0
266,737,468,86,247,0
267,737,467,87,249,0
268,738,467,86,249,0
269,738,466,87,251,0
270,739,466,86,251,0
271,740,466,86,252,0
272,739,465,86,252,0
273,738,465,86,252,0
274,737,465,86,252,0
275,736,465,86,252,0
276,735,465,86,252,0
277,734,465,86,252,0
278,733,465,86,252,0
279,732,464,86,252,0
280,731,464,86,252,0
281,730,464,86,252,0
282,729,464,86,252,0
283,728,464,86,252,0
284,727,464,86,252,0
285,726,464,86,252,0
286,725,463,86,252,0
287,724,463,86,252,0
288,723,463,86,252,0
289,722,463,86,252,0
290,721,463,86,252,0
291,720,463,86,252,0
292,719,463,86,252,0
293,718,463,86,252,0
294,719,463,86,252,0
295,720,463,87,252,0
296,722,464,87,251,0
297,723,464,88,251,0
298,725,465,88,250,0
299,726,465,89,250,0
300,727,465,89,251,0
301,729,466,89,250,0
302,730,466,90,250,0
303,732,467,90,249,0
304,733,467,91,249,0
305,734,467,92,249,0
306,736,468,92,248,0
307,737,468,92,249,0
308,739,469,92,248,0
309,740,469,93,248,0
310,741,469,94,248,0
311,743,470,94,247,0
312,744,470,95,247,0
313,746,471,95,247,0
314,748,469,94,249,0
315,751,468,92,250,0
316,753,467,92,251,0
317,756,466,90,252,0
318,759,465,89,253,0
319,761,464,88,254,0
320,764,463,87,255,0
321,766,462,86,256,0
322,769,461,85,257,0
323,772,460,83,258,0
324,774,459,83,259,0
325,777,458,81,260,0
326,779,457,81,261,0
327,782,456,79,262,0
328,785,455,78,264,0
329,786,453,78,265,0
330,787,451,78,267,0
331,788,449,78,269,0
332,789,447,79,271,0
333,790,446,79,272,0
334,791,444,79,274,0
335,792,442,80,276,0
336,793,440,80,278,0
337,794,438,80,280,0
338,795,437,81,281,0
339,796,435,81,283,0
340,797,433,81,285,0
341,798,431,81,287,0
342,799,429,82,289,0
343,800,428,82,290,0
344,801,426,82,292,0
345,802,424,83,294,0
346,803,422,83,296,0
347,804,420,83,298,0
348,806,419,83,299,0
349,806,418,83,300,0
350,807,418,83,300,0
351,807,418,83,300,0
352,808,418,83,300,0
353,808,418,83,300,0
354,809,417,83,301,0
355,810,417,82,301,0
356,810,417,83,301,0
357,811,417,82,301,0
358,811,417,83,301,0
359,812,417,82,301,0
360,813,416,82,302,0
361,813,416,82,302,0
362,814,416,82,302,0
363,814,416,82,302,0
364,815,416,82,302,0
365,816,416,82,302,0
366,814,410,86,306,0
367,813,405,89,309,0
368,812,400,92,312,0
369,810,395,96,315,0
370,809,390,99,318,0
371,808,385,102,321,0
372,806,389,106,319,0
373,805,393,110,317,0
374,804,397,113,315,0
375,803,401,117,314,0
376,799,406,117,308,0
377,796,412,116,301,0
378,793,418,116,294,0
379,788,417,116,295,0
380,783,417,116,295,0
381,778,417,116,296,0
382,773,416,116,297,0
383,768,416,116,297,0
384,763,416,116,298,0
385,748,411,116,298,0
386,734,406,116,298,0
387,725,402,115,304,0
388,716,399,115,309,0
389,707,396,115,314,0
390,698,393,115,320,0
391,688,389,115,323,0
392,679,386,115,325,0
393,670,383,115,328,0
394,661,380,114,330,0
395,652,377,114,333,0
396,643,374,114,335,0
397,634,371,114,338,0
398,628,371,114,338,0
399,622,371,114,338,0
400,616,371,114,338,0
401,610,371,114,338,0
402,604,371,114,338,0
403,598,372,114,338,0
404,592,372,114,338,0
405,586,372,114,338,0
406,580,372,114,338,0
407,574,372,114,338,0
408,568,373,114,338,0
409,566,371,114,340,0
410,564,370,114,342,0
411,562,368,114,345,0
412,560,367,114,347,0
413,558,366,114,349,0
414,556,364,114,352,0
415,554,363,114,354,0
416,553,362,113,356,0
417,547,358,115,348,0
418,541,354,117,340,0
419,536,350,118,333,0
420,530,346,120,325,0
421,525,343,122,317,0
422,524,339,122,320,0
423,523,335,122,324,0
424,522,331,122,327,0
425,521,327,122,331,0
426,520,323,122,334,0
427,519,319,122,338,0
428,518,315,122,341,0
429,518,312,121,344,0
430,515,308,123,350,0
431,513,304,124,356,0
432,511,300,125,363,0
433,509,296,126,369,0
434,507,292,127,375,0
435,505,288,128,382,0
436,503,284,129,388,0
437,501,281,131,394,0
438,500,278,133,399,0
439,499,276,135,403,0
440,498,273,138,408,0
441,497,271,140,412,0
442,496,269,142,416,0
443,495,266,145,421,0
444,494,264,147,425,0
445,494,262,149,430,0
446,493,261,150,432,0
447,493,260,151,435,0
448,493,260,151,436,0
449,493,259,152,439,0
450,493,258,152,442,0
451,493,258,153,443,0
452,493,257,153,446,0
453,493,256,154,449,0
454,493,256,154,450,0
455,493,255,155,453,0
456,493,255,156,455,0
457,492,255,156,455,0
458,492,256,156,455,0
459,492,257,156,455,0
460,491,258,156,455,0
461,491,259,156,454,0
462,491,260,156,454,0
463,490,260,156,455,0
464,490,261,156,455,0
465,490,262,156,454,0
466,489,263,156,454,0
467,489,264,156,454,0
468,489,265,156,454,0
469,486,266,158,452,0
470,484,267,159,451,0
471,482,268,161,450,0
472,480,269,162,449,0
473,477,270,165,447,0
474,475,271,166,446,0
475,473,272,167,445,0
476,471,273,169,444,0
477,468,274,171,442,0
478,466,275,173,441,0
479,464,276,174,440,0
480,462,277,176,439,0
481,461,280,176,436,0
482,460,283,176,433,0
483,460,286,176,430,0
484,459,289,176,427,0
485,459,293,175,423,0
486,458,296,176,420,0
487,458,299,175,417,0
488,457,302,175,414,0
489,457,306,175,411,0
490,463,306,172,410,0
491,469,307,169,408,0
492,475,308,166,406,0
493,481,309,163,404,0
494,487,310,160,402,0
495,493,311,157,400,0
496,500,312,154,399,0
497,504,310,149,399,0
498,509,308,144,399,0
499,513,307,140,398,0
500,518,305,135,399,0
501,523,304,130,398,0
502,527,302,126,398,0
503,532,300,121,399,0
504,536,299,117,398,0
505,541,297,112,398,0
506,546,296,107,398,0
507,545,296,108,395,0
508,545,296,109,393,0
509,544,296,110,391,0
510,544,296,111,389,0
511,543,296,112,387,0
512,543,296,113,385,0
513,542,296,114,383,0
514,542,296,115,381,0
515,541,296,116,379,0
516,541,296,117,377,0
517,541,297,118,374,0
518,541,298,119,372,0
519,541,300,120,369,0
520,542,301,120,367,0
521,542,303,121,365,0
522,543,304,121,363,0
523,543,306,122,360,0
524,544,307,122,359,0
525,544,309,123,356,0
526,544,310,124,354,0
527,545,312,124,351,0
528,545,313,125,350,0
529,546,315,125,347,0
530,546,316,126,345,0
531,547,318,126,343,0
532,547,319,126,341,0
533,548,320,125,339,0
534,548,321,126,338,0
535,549,323,125,335,0
536,549,324,126,334,0
537,550,325,125,332,0
538,550,327,126,330,0
539,551,328,125,328,0
540,551,329,125,326,0
541,552,331,125,324,0
542,552,332,125,322,0
543,553,333,125,321,0
544,553,335,125,318,0
545,554,336,125,317,0
546,554,337,125,315,0
547,555,339,125,313,0
548,555,338,125,308,0
549,555,338,125,303,0
550,555,338,125,298,0
551,554,338,124,295,0
552,553,338,124,292,0
553,552,338,124,290,0
554,551,338,124,287,0
555,550,338,124,285,0
556,550,339,123,281,0
557,549,339,123,279,0
558,548,339,123,276,0
559,547,339,123,274,0
560,546,339,123,271,0
561,546,340,122,268,0
562,545,340,123,255,0
563,544,340,124,242,0
564,544,341,124,229,0
565,544,342,124,228,0
566,544,343,124,227,0
567,544,344,124,226,0
568,544,345,124,225,0
569,545,346,123,224,0
570,549,351,121,234,0
571,553,356,119,245,0
572,558,361,116,255,0
573,562,366,115,266,0
574,566,371,113,277,0
575,571,376,110,287,0
576,575,381,108,298,0
577,580,386,106,309,0
578,582,396,104,296,0
579,584,407,103,282,0
580,583,414,103,282,0
581,584,411,102,281,0
582,586,409,101,280,0
583,587,406,101,280,0
584,589,404,99,278,0
585,590,401,99,278,0
586,592,399,98,277,0
587,595,405,98,271,0
588,598,411,98,265,0
589,601,417,98,259,0
590,604,423,98,253,0
591,607,429,98,247,0
592,611,435,97,242,0
593,613,432,96,243,0
594,615,430,95,243,0
595,618,427,93,244,0
596,620,425,92,245,0
597,623,422,90,246,0
598,625,420,89,246,0
599,628,418,87,247,0
600,627,418,87,247,0
